Unofficial Election Night Final #1 - Projected Outstanding Ballots 350,000
Contest Name,Candidate Name,Party,Early Voting Votes,Mail Ballots Votes,Election Day Votes,Provisional Votes,Total Votes,Number Of Precincts,Precincts Reported,Ballots Cast
"Total Precincts Reported","1862"
"MEMBER  BOARD OF SUPERVISORS DISTRICT NO. 1","TONY VILLAFRANCA","","0","0","1572","0","1572","322","322","66553"
"MEMBER  BOARD OF SUPERVISORS DISTRICT NO. 1","HENRY BELISLE","","0","0","2609","0","2609","322","322","66553"
"MEMBER  BOARD OF SUPERVISORS DISTRICT NO. 1","ALEX GALICIA","","0","0","7879","0","7879","322","322","66553"
"MEMBER  BOARD OF SUPERVISORS DISTRICT NO. 2","JOEL ANDERSON","","0","0","38025","0","38025","422","422","115131"
"MEMBER  BOARD OF SUPERVISORS DISTRICT NO. 2","BRIAN SESKO","","0","0","6747","0","6747","422","422","115131"
"MEMBER  BOARD OF SUPERVISORS DISTRICT NO. 2","STEVE VAUS","","0","0","33349","0","33349","422","422","115131"
"MEMBER  BOARD OF SUPERVISORS DISTRICT NO. 2","KENYA TAYLOR","","0","0","23350","0","23350","422","422","115131"
"MEMBER  BOARD OF SUPERVISORS DISTRICT NO. 3","TERRA LAWSON-REMER","","0","0","28499","0","28499","376","376","114003"
"MEMBER  BOARD OF SUPERVISORS DISTRICT NO. 3","OLGA DIAZ","","0","0","24171","0","24171","376","376","114003"
"MEMBER  BOARD OF SUPERVISORS DISTRICT NO. 3","KRISTIN DIANE GASPAR","","0","0","45342","0","45342","376","376","114003"
"CITY OF CARLSBAD MEMBER  CITY COUNCIL DISTRICT NO. 1","SIMON ANGEL","","0","0","668","0","668","15","15","5511"
"CITY OF CARLSBAD MEMBER  CITY COUNCIL DISTRICT NO. 1","TRACY CARMICHAEL","","0","0","2092","0","2092","15","15","5511"
"CITY OF CARLSBAD MEMBER  CITY COUNCIL DISTRICT NO. 1","CORI SCHUMACHER","","0","0","2436","0","2436","15","15","5511"
"CITY OF CHULA VISTA MEMBER  CITY COUNCIL DISTRICT NO. 3","DOUG WOLF","","0","0","1037","0","1037","33","33","8167"
"CITY OF CHULA VISTA MEMBER  CITY COUNCIL DISTRICT NO. 3","HENRY A. MARTINEZ II","","0","0","2442","0","2442","33","33","8167"
"CITY OF CHULA VISTA MEMBER  CITY COUNCIL DISTRICT NO. 3","STEVE PADILLA","","0","0","4015","0","4015","33","33","8167"
"CITY OF CHULA VISTA MEMBER  CITY COUNCIL DISTRICT NO. 4","ANDREA CARDENAS","","0","0","2127","0","2127","25","25","6192"
"CITY OF CHULA VISTA MEMBER  CITY COUNCIL DISTRICT NO. 4","MIKE DIAZ","","0","0","2828","0","2828","25","25","6192"
"CITY OF CHULA VISTA MEMBER  CITY COUNCIL DISTRICT NO. 4","DELFINA GONZALEZ","","0","0","837","0","837","25","25","6192"
"CITY OF SAN DIEGO MAYOR","BARBARA BRY","","0","0","46340","0","46340","796","796","210227"
"CITY OF SAN DIEGO MAYOR","TASHA WILLIAMSON","","0","0","11248","0","11248","796","796","210227"
"CITY OF SAN DIEGO MAYOR","TODD GLORIA","","0","0","78964","0","78964","796","796","210227"
"CITY OF SAN DIEGO MAYOR","GITA APPELBAUM SINGH","","0","0","5844","0","5844","796","796","210227"
"CITY OF SAN DIEGO MAYOR","SCOTT SHERMAN","","0","0","49403","0","49403","796","796","210227"
"CITY OF SAN DIEGO MAYOR","RICH RIEL","","0","0","4474","0","4474","796","796","210227"
"CITY OF SAN DIEGO CITY ATTORNEY","PETE MESICH","","0","0","15476","0","15476","796","796","210227"
"CITY OF SAN DIEGO CITY ATTORNEY","CORY BRIGGS","","0","0","41986","0","41986","796","796","210227"
"CITY OF SAN DIEGO CITY ATTORNEY","MARA W. ELLIOTT","","0","0","113108","0","113108","796","796","210227"
"CITY OF SAN DIEGO MEMBER  CITY COUNCIL DISTRICT NO. 1","JAMES P. RUDOLPH","","0","0","2067","0","2067","94","94","28644"
"CITY OF SAN DIEGO MEMBER  CITY COUNCIL DISTRICT NO. 1","SAM NEJABAT","","0","0","3253","0","3253","94","94","28644"
"CITY OF SAN DIEGO MEMBER  CITY COUNCIL DISTRICT NO. 1","LIJUN (LILY) ZHOU","","0","0","2022","0","2022","94","94","28644"
"CITY OF SAN DIEGO MEMBER  CITY COUNCIL DISTRICT NO. 1","WILL MOORE","","0","0","3557","0","3557","94","94","28644"
"CITY OF SAN DIEGO MEMBER  CITY COUNCIL DISTRICT NO. 1","HARID ""H."" PUENTES","","0","0","1539","0","1539","94","94","28644"
"CITY OF SAN DIEGO MEMBER  CITY COUNCIL DISTRICT NO. 1","JOE LACAVA","","0","0","5912","0","5912","94","94","28644"
"CITY OF SAN DIEGO MEMBER  CITY COUNCIL DISTRICT NO. 1","LOUIS A. RODOLICO","","0","0","1115","0","1115","94","94","28644"
"CITY OF SAN DIEGO MEMBER  CITY COUNCIL DISTRICT NO. 1","AARON BRENNAN","","0","0","3679","0","3679","94","94","28644"
"CITY OF SAN DIEGO MEMBER  CITY COUNCIL DISTRICT NO. 3","TONI DURAN","","0","0","5887","0","5887","103","103","31090"
"CITY OF SAN DIEGO MEMBER  CITY COUNCIL DISTRICT NO. 3","STEPHEN WHITBURN","","0","0","7872","0","7872","103","103","31090"
"CITY OF SAN DIEGO MEMBER  CITY COUNCIL DISTRICT NO. 3","MICHELLE NGUYEN","","0","0","4761","0","4761","103","103","31090"
"CITY OF SAN DIEGO MEMBER  CITY COUNCIL DISTRICT NO. 3","CHRIS OLSEN","","0","0","5413","0","5413","103","103","31090"
"CITY OF SAN DIEGO MEMBER  CITY COUNCIL DISTRICT NO. 3","ADRIAN KWIATKOWSKI","","0","0","2181","0","2181","103","103","31090"
"CITY OF SAN DIEGO MEMBER  CITY COUNCIL DISTRICT NO. 5","ISAAC WANG","","0","0","4854","0","4854","91","91","31222"
"CITY OF SAN DIEGO MEMBER  CITY COUNCIL DISTRICT NO. 5","JOE LEVENTHAL","","0","0","10308","0","10308","91","91","31222"
"CITY OF SAN DIEGO MEMBER  CITY COUNCIL DISTRICT NO. 5","SIMON MOGHADAM","","0","0","1124","0","1124","91","91","31222"
"CITY OF SAN DIEGO MEMBER  CITY COUNCIL DISTRICT NO. 5","MARNI VON WILPERT","","0","0","10288","0","10288","91","91","31222"
"CITY OF SAN DIEGO MEMBER  CITY COUNCIL DISTRICT NO. 7","NOLI ZOSA","","0","0","7660","0","7660","103","103","28071"
"CITY OF SAN DIEGO MEMBER  CITY COUNCIL DISTRICT NO. 7","WENDY WHEATCROFT","","0","0","4695","0","4695","103","103","28071"
"CITY OF SAN DIEGO MEMBER  CITY COUNCIL DISTRICT NO. 7","RAUL CAMPILLO","","0","0","8551","0","8551","103","103","28071"
"CITY OF SAN DIEGO MEMBER  CITY COUNCIL DISTRICT NO. 7","MONTY MCINTYRE","","0","0","3560","0","3560","103","103","28071"
"CITY OF SAN DIEGO MEMBER  CITY COUNCIL DISTRICT NO. 9","KELVIN H. BARRIOS","","0","0","3662","0","3662","83","83","13773"
"CITY OF SAN DIEGO MEMBER  CITY COUNCIL DISTRICT NO. 9","ROSS NAISMITH","","0","0","889","0","889","83","83","13773"
"CITY OF SAN DIEGO MEMBER  CITY COUNCIL DISTRICT NO. 9","JOHNNY LEE DANG","","0","0","1813","0","1813","83","83","13773"
"CITY OF SAN DIEGO MEMBER  CITY COUNCIL DISTRICT NO. 9","SAM BEDWELL","","0","0","946","0","946","83","83","13773"
"CITY OF SAN DIEGO MEMBER  CITY COUNCIL DISTRICT NO. 9","SEAN ELO","","0","0","2448","0","2448","83","83","13773"
"CITY OF SAN DIEGO MEMBER  CITY COUNCIL DISTRICT NO. 9","ANDREW GADE","","0","0","1315","0","1315","83","83","13773"
"CITY OF SAN DIEGO MEMBER  CITY COUNCIL DISTRICT NO. 9","ALEX SOTO","","0","0","782","0","782","83","83","13773"
"SD County MEASURE A - SAN DIEGO COUNTY AMD. TO SD COUNTY GENERAL PLAN","YES","","0","0","232427","0","232427","1862","1862","511630"
"SD County MEASURE A - SAN DIEGO COUNTY AMD. TO SD COUNTY GENERAL PLAN","NO","","0","0","241880","0","241880","1862","1862","511630"
"SD County - MEASURE B - NEWLAND SIERRA AMD. TO SD COUNTY GENERAL PLAN","YES","","0","0","198458","0","198458","1862","1862","511630"
"SD County - MEASURE B - NEWLAND SIERRA AMD. TO SD COUNTY GENERAL PLAN","NO","","0","0","278053","0","278053","1862","1862","511630"
"SD City - MEASURE C - INITIATIVE MEASURE - HOTEL VISITOR TAX INCREASE (REQ 2/3)","YES","","0","0","127431","0","127431","796","796","210227"
"SD City - MEASURE C - INITIATIVE MEASURE - HOTEL VISITOR TAX INCREASE (REQ 2/3)","NO","","0","0","73082","0","73082","796","796","210227"
"SD City - MEASURE D - CHTR. AMD. REGARDING AUDIT CMTE. & TERM OF CITY AUDITOR","YES","","0","0","146962","0","146962","796","796","210227"
"SD City - MEASURE D - CHTR. AMD. REGARDING AUDIT CMTE. & TERM OF CITY AUDITOR","NO","","0","0","37382","0","37382","796","796","210227"
"CV City - MEASURE E - PROJECT LABOR AGREEMENTS","YES","","0","0","19778","0","19778","122","122","31761"
"CV City - MEASURE E - PROJECT LABOR AGREEMENTS","NO","","0","0","10241","0","10241","122","122","31761"
"Del Mar City - MEASURE G - ADOPT OF MARISOL SPECIFIC PLAN","YES","","0","0","570","0","570","5","5","1388"
"Del Mar City - MEASURE G - ADOPT OF MARISOL SPECIFIC PLAN","NO","","0","0","797","0","797","5","5","1388"
"Lemon Grove City - MEASURE S - PROPOSED 3/4 CENT TRANSACTIONS AND USE TAX","YES","","0","0","1421","0","1421","14","14","3588"
"Lemon Grove City - MEASURE S - PROPOSED 3/4 CENT TRANSACTIONS AND USE TAX","NO","","0","0","2069","0","2069","14","14","3588"
"National City - MEASURE H - SHALL CITY CLERK & TREASURER BE APPOINTED","YES","","0","0","1961","0","1961","25","25","4604"
"National City - MEASURE H - SHALL CITY CLERK & TREASURER BE APPOINTED","NO","","0","0","2228","0","2228","25","25","4604"
"National City - MEASURE J - REPEAL ORD. 2019-2463 (PET SALES)","YES","","0","0","2597","0","2597","25","25","4604"
"National City - MEASURE J - REPEAL ORD. 2019-2463 (PET SALES)","NO","","0","0","1807","0","1807","25","25","4604"
"Oceanside City - MEASURE K - SHALL CITY CLERK & TREASURER BE APPOINTED BY CITY MANAGER","YES","","0","0","7042","0","7042","87","87","29298"
"Oceanside City - MEASURE K - SHALL CITY CLERK & TREASURER BE APPOINTED BY CITY MANAGER","NO","","0","0","20476","0","20476","87","87","29298"
"Cajon Valley School -  MEASURE L - $220M OF BONDS (REQ 55%)","BONDS - YES","","0","0","9803","0","9803","103","103","23636"
"Cajon Valley School -  MEASURE L - $220M OF BONDS (REQ 55%)","BONDS - NO","","0","0","12301","0","12301","103","103","23636"
"Chula Vista School - MEASURE M - $300M OF BONDS (REQ 55%)","BONDS - YES","","0","0","18731","0","18731","159","159","37304"
"Chula Vista School - MEASURE M - $300M OF BONDS (REQ 55%)","BONDS - NO","","0","0","16911","0","16911","159","159","37304"
"Escondido Union School - MEASURE Q - $205M IN BONDS (REQ 55%)","BONDS - YES","","0","0","12213","0","12213","89","89","25083"
"Escondido Union School - MEASURE Q - $205M IN BONDS (REQ 55%)","BONDS - NO","","0","0","11797","0","11797","89","89","25083"
"Lakeside Union School - MEASURE R - $33M OF BONDS (REQ 55%)","BONDS - YES","","0","0","3033","0","3033","27","27","8000"
"Lakeside Union School - MEASURE R - $33M OF BONDS (REQ 55%)","BONDS - NO","","0","0","4593","0","4593","27","27","8000"
"Poway Unified School - MEASURE P - $448M IN BONDS (REQ 55%)","BONDS - YES","","0","0","18069","0","18069","124","124","39812"
"Poway Unified School - MEASURE P - $448M IN BONDS (REQ 55%)","BONDS - NO","","0","0","20070","0","20070","124","124","39812"
"San Ysidro School - MEASURE T - $52.985M OF BONDS (REQ 55%)","BONDS - YES","","0","0","1711","0","1711","22","22","2643"
"San Ysidro School - MEASURE T - $52.985M OF BONDS (REQ 55%)","BONDS - NO","","0","0","807","0","807","22","22","2643"
"San Ysidro School - MEASURE U - $55.5M OF BONDS (REQ 55%)","BONDS - YES","","0","0","1665","0","1665","22","22","2643"
"San Ysidro School - MEASURE U - $55.5M OF BONDS (REQ 55%)","BONDS - NO","","0","0","849","0","849","22","22","2643"
"PROP 13 - AUTHORIZES $15B IN BONDS FOR FACILITY REPAIR IN CA. SCHOOLS","YES","","0","0","209710","0","209710","1862","1862","511630"
"PROP 13 - AUTHORIZES $15B IN BONDS FOR FACILITY REPAIR IN CA. SCHOOLS","NO","","0","0","276192","0","276192","1862","1862","511630"
