Unofficial Results Add on #9 - Projected Outstanding Ballots 60,000      (Next Update 3/16/20 5PM or later)
Contest Name,Candidate Name,Party,Early Voting Votes,Mail Ballots Votes,Election Day Votes,Provisional Votes,Total Votes,Number Of Precincts,Precincts Reported,Ballots Cast
"Total Precincts Reported","1862"
"MEMBER  BOARD OF SUPERVISORS DISTRICT NO. 1","RAFA CASTELLANOS","","0","0","16410","0","16410","322","322","108647"
"MEMBER  BOARD OF SUPERVISORS DISTRICT NO. 1","BEN HUESO","","0","0","28787","0","28787","322","322","108647"
"MEMBER  BOARD OF SUPERVISORS DISTRICT NO. 1","CAMILO MARQUEZ","","0","0","2354","0","2354","322","322","108647"
"MEMBER  BOARD OF SUPERVISORS DISTRICT NO. 1","NORA VARGAS","","0","0","17788","0","17788","322","322","108647"
"MEMBER  BOARD OF SUPERVISORS DISTRICT NO. 1","TONY VILLAFRANCA","","0","0","2291","0","2291","322","322","108647"
"MEMBER  BOARD OF SUPERVISORS DISTRICT NO. 1","HENRY BELISLE","","0","0","3672","0","3672","322","322","108647"
"MEMBER  BOARD OF SUPERVISORS DISTRICT NO. 1","ALEX GALICIA","","0","0","12201","0","12201","322","322","108647"
"MEMBER  BOARD OF SUPERVISORS DISTRICT NO. 2","JOEL ANDERSON","","0","0","56120","0","56120","422","422","179675"
"MEMBER  BOARD OF SUPERVISORS DISTRICT NO. 2","BRIAN SESKO","","0","0","10283","0","10283","422","422","179675"
"MEMBER  BOARD OF SUPERVISORS DISTRICT NO. 2","STEVE VAUS","","0","0","49173","0","49173","422","422","179675"
"MEMBER  BOARD OF SUPERVISORS DISTRICT NO. 2","KENYA TAYLOR","","0","0","41057","0","41057","422","422","179675"
"MEMBER  BOARD OF SUPERVISORS DISTRICT NO. 3","TERRA LAWSON-REMER","","0","0","50293","0","50293","376","376","189268"
"MEMBER  BOARD OF SUPERVISORS DISTRICT NO. 3","OLGA DIAZ","","0","0","40902","0","40902","376","376","189268"
"MEMBER  BOARD OF SUPERVISORS DISTRICT NO. 3","KRISTIN DIANE GASPAR","","0","0","69493","0","69493","376","376","189268"
"CITY OF CARLSBAD MEMBER  CITY COUNCIL DISTRICT NO. 1","SIMON ANGEL","","0","0","1038","0","1038","15","15","8742"
"CITY OF CARLSBAD MEMBER  CITY COUNCIL DISTRICT NO. 1","TRACY CARMICHAEL","","0","0","3216","0","3216","15","15","8742"
"CITY OF CARLSBAD MEMBER  CITY COUNCIL DISTRICT NO. 1","CORI SCHUMACHER","","0","0","3980","0","3980","15","15","8742"
"CITY OF CHULA VISTA MEMBER  CITY COUNCIL DISTRICT NO. 3","DOUG WOLF","","0","0","1754","0","1754","33","33","13922"
"CITY OF CHULA VISTA MEMBER  CITY COUNCIL DISTRICT NO. 3","HENRY A. MARTINEZ II","","0","0","3898","0","3898","33","33","13922"
"CITY OF CHULA VISTA MEMBER  CITY COUNCIL DISTRICT NO. 3","STEVE PADILLA","","0","0","6988","0","6988","33","33","13922"
"CITY OF CHULA VISTA MEMBER  CITY COUNCIL DISTRICT NO. 4","ANDREA CARDENAS","","0","0","3646","0","3646","25","25","9909"
"CITY OF CHULA VISTA MEMBER  CITY COUNCIL DISTRICT NO. 4","MIKE DIAZ","","0","0","4251","0","4251","25","25","9909"
"CITY OF CHULA VISTA MEMBER  CITY COUNCIL DISTRICT NO. 4","DELFINA GONZALEZ","","0","0","1295","0","1295","25","25","9909"
"CITY OF SAN DIEGO MAYOR","BARBARA BRY","","0","0","76508","0","76508","796","796","360243"
"CITY OF SAN DIEGO MAYOR","TASHA WILLIAMSON","","0","0","22180","0","22180","796","796","360243"
"CITY OF SAN DIEGO MAYOR","TODD GLORIA","","0","0","139793","0","139793","796","796","360243"
"CITY OF SAN DIEGO MAYOR","GITA APPELBAUM SINGH","","0","0","10526","0","10526","796","796","360243"
"CITY OF SAN DIEGO MAYOR","SCOTT SHERMAN","","0","0","76845","0","76845","796","796","360243"
"CITY OF SAN DIEGO MAYOR","RICH RIEL","","0","0","7147","0","7147","796","796","360243"
"CITY OF SAN DIEGO CITY ATTORNEY","PETE MESICH","","0","0","25371","0","25371","796","796","360243"
"CITY OF SAN DIEGO CITY ATTORNEY","CORY BRIGGS","","0","0","66459","0","66459","796","796","360243"
"CITY OF SAN DIEGO CITY ATTORNEY","MARA W. ELLIOTT","","0","0","195823","0","195823","796","796","360243"
"CITY OF SAN DIEGO MEMBER  CITY COUNCIL DISTRICT NO. 1","JAMES P. RUDOLPH","","0","0","3243","0","3243","94","94","49999"
"CITY OF SAN DIEGO MEMBER  CITY COUNCIL DISTRICT NO. 1","SAM NEJABAT","","0","0","5547","0","5547","94","94","49999"
"CITY OF SAN DIEGO MEMBER  CITY COUNCIL DISTRICT NO. 1","LIJUN (LILY) ZHOU","","0","0","3465","0","3465","94","94","49999"
"CITY OF SAN DIEGO MEMBER  CITY COUNCIL DISTRICT NO. 1","WILL MOORE","","0","0","6706","0","6706","94","94","49999"
"CITY OF SAN DIEGO MEMBER  CITY COUNCIL DISTRICT NO. 1","HARID ""H."" PUENTES","","0","0","3037","0","3037","94","94","49999"
"CITY OF SAN DIEGO MEMBER  CITY COUNCIL DISTRICT NO. 1","JOE LACAVA","","0","0","9855","0","9855","94","94","49999"
"CITY OF SAN DIEGO MEMBER  CITY COUNCIL DISTRICT NO. 1","LOUIS A. RODOLICO","","0","0","2023","0","2023","94","94","49999"
"CITY OF SAN DIEGO MEMBER  CITY COUNCIL DISTRICT NO. 1","AARON BRENNAN","","0","0","5962","0","5962","94","94","49999"
"CITY OF SAN DIEGO MEMBER  CITY COUNCIL DISTRICT NO. 3","TONI DURAN","","0","0","10272","0","10272","103","103","54685"
"CITY OF SAN DIEGO MEMBER  CITY COUNCIL DISTRICT NO. 3","STEPHEN WHITBURN","","0","0","14190","0","14190","103","103","54685"
"CITY OF SAN DIEGO MEMBER  CITY COUNCIL DISTRICT NO. 3","MICHELLE NGUYEN","","0","0","7742","0","7742","103","103","54685"
"CITY OF SAN DIEGO MEMBER  CITY COUNCIL DISTRICT NO. 3","CHRIS OLSEN","","0","0","9216","0","9216","103","103","54685"
"CITY OF SAN DIEGO MEMBER  CITY COUNCIL DISTRICT NO. 3","ADRIAN KWIATKOWSKI","","0","0","3677","0","3677","103","103","54685"
"CITY OF SAN DIEGO MEMBER  CITY COUNCIL DISTRICT NO. 5","ISAAC WANG","","0","0","8327","0","8327","91","91","52442"
"CITY OF SAN DIEGO MEMBER  CITY COUNCIL DISTRICT NO. 5","JOE LEVENTHAL","","0","0","16352","0","16352","91","91","52442"
"CITY OF SAN DIEGO MEMBER  CITY COUNCIL DISTRICT NO. 5","SIMON MOGHADAM","","0","0","1730","0","1730","91","91","52442"
"CITY OF SAN DIEGO MEMBER  CITY COUNCIL DISTRICT NO. 5","MARNI VON WILPERT","","0","0","17581","0","17581","91","91","52442"
"CITY OF SAN DIEGO MEMBER  CITY COUNCIL DISTRICT NO. 7","NOLI ZOSA","","0","0","12375","0","12375","103","103","46944"
"CITY OF SAN DIEGO MEMBER  CITY COUNCIL DISTRICT NO. 7","WENDY WHEATCROFT","","0","0","8022","0","8022","103","103","46944"
"CITY OF SAN DIEGO MEMBER  CITY COUNCIL DISTRICT NO. 7","RAUL CAMPILLO","","0","0","14576","0","14576","103","103","46944"
"CITY OF SAN DIEGO MEMBER  CITY COUNCIL DISTRICT NO. 7","MONTY MCINTYRE","","0","0","5417","0","5417","103","103","46944"
"CITY OF SAN DIEGO MEMBER  CITY COUNCIL DISTRICT NO. 9","KELVIN H. BARRIOS","","0","0","6716","0","6716","83","83","24762"
"CITY OF SAN DIEGO MEMBER  CITY COUNCIL DISTRICT NO. 9","ROSS NAISMITH","","0","0","1650","0","1650","83","83","24762"
"CITY OF SAN DIEGO MEMBER  CITY COUNCIL DISTRICT NO. 9","JOHNNY LEE DANG","","0","0","3034","0","3034","83","83","24762"
"CITY OF SAN DIEGO MEMBER  CITY COUNCIL DISTRICT NO. 9","SAM BEDWELL","","0","0","1800","0","1800","83","83","24762"
"CITY OF SAN DIEGO MEMBER  CITY COUNCIL DISTRICT NO. 9","SEAN ELO","","0","0","4434","0","4434","83","83","24762"
"CITY OF SAN DIEGO MEMBER  CITY COUNCIL DISTRICT NO. 9","ANDREW GADE","","0","0","2093","0","2093","83","83","24762"
"CITY OF SAN DIEGO MEMBER  CITY COUNCIL DISTRICT NO. 9","ALEX SOTO","","0","0","1326","0","1326","83","83","24762"
"SD County MEASURE A - SAN DIEGO COUNTY AMD. TO SD COUNTY GENERAL PLAN","YES","","0","0","373356","0","373356","1862","1862","833638"
"SD County MEASURE A - SAN DIEGO COUNTY AMD. TO SD COUNTY GENERAL PLAN","NO","","0","0","394398","0","394398","1862","1862","833638"
"SD County - MEASURE B - NEWLAND SIERRA AMD. TO SD COUNTY GENERAL PLAN","YES","","0","0","321596","0","321596","1862","1862","833638"
"SD County - MEASURE B - NEWLAND SIERRA AMD. TO SD COUNTY GENERAL PLAN","NO","","0","0","449078","0","449078","1862","1862","833638"
"SD City - MEASURE C - INITIATIVE MEASURE - HOTEL VISITOR TAX INCREASE (REQ 2/3)","YES","","0","0","221967","0","221967","796","796","360243"
"SD City - MEASURE C - INITIATIVE MEASURE - HOTEL VISITOR TAX INCREASE (REQ 2/3)","NO","","0","0","119649","0","119649","796","796","360243"
"SD City - MEASURE D - CHTR. AMD. REGARDING AUDIT CMTE. & TERM OF CITY AUDITOR","YES","","0","0","253196","0","253196","796","796","360243"
"SD City - MEASURE D - CHTR. AMD. REGARDING AUDIT CMTE. & TERM OF CITY AUDITOR","NO","","0","0","58735","0","58735","796","796","360243"
"CV City - MEASURE E - PROJECT LABOR AGREEMENTS","YES","","0","0","33076","0","33076","122","122","52338"
"CV City - MEASURE E - PROJECT LABOR AGREEMENTS","NO","","0","0","16139","0","16139","122","122","52338"
"Del Mar City - MEASURE G - ADOPT OF MARISOL SPECIFIC PLAN","YES","","0","0","897","0","897","5","5","2235"
"Del Mar City - MEASURE G - ADOPT OF MARISOL SPECIFIC PLAN","NO","","0","0","1299","0","1299","5","5","2235"
"Lemon Grove City - MEASURE S - PROPOSED 3/4 CENT TRANSACTIONS AND USE TAX","YES","","0","0","2490","0","2490","14","14","5955"
"Lemon Grove City - MEASURE S - PROPOSED 3/4 CENT TRANSACTIONS AND USE TAX","NO","","0","0","3299","0","3299","14","14","5955"
"National City - MEASURE H - SHALL CITY CLERK & TREASURER BE APPOINTED","YES","","0","0","3141","0","3141","25","25","7404"
"National City - MEASURE H - SHALL CITY CLERK & TREASURER BE APPOINTED","NO","","0","0","3620","0","3620","25","25","7404"
"National City - MEASURE J - REPEAL ORD. 2019-2463 (PET SALES)","YES","","0","0","4338","0","4338","25","25","7404"
"National City - MEASURE J - REPEAL ORD. 2019-2463 (PET SALES)","NO","","0","0","2741","0","2741","25","25","7404"
"Oceanside City - MEASURE K - SHALL CITY CLERK & TREASURER BE APPOINTED BY CITY MANAGER","YES","","0","0","10412","0","10412","87","87","45036"
"Oceanside City - MEASURE K - SHALL CITY CLERK & TREASURER BE APPOINTED BY CITY MANAGER","NO","","0","0","31780","0","31780","87","87","45036"
"Cajon Valley School -  MEASURE L - $220M OF BONDS (REQ 55%)","BONDS - YES","","0","0","15072","0","15072","103","103","35770"
"Cajon Valley School -  MEASURE L - $220M OF BONDS (REQ 55%)","BONDS - NO","","0","0","18303","0","18303","103","103","35770"
"Chula Vista School - MEASURE M - $300M OF BONDS (REQ 55%)","BONDS - YES","","0","0","31340","0","31340","159","159","61119"
"Chula Vista School - MEASURE M - $300M OF BONDS (REQ 55%)","BONDS - NO","","0","0","26864","0","26864","159","159","61119"
"Escondido Union School - MEASURE Q - $205M IN BONDS (REQ 55%)","BONDS - YES","","0","0","19494","0","19494","89","89","38930"
"Escondido Union School - MEASURE Q - $205M IN BONDS (REQ 55%)","BONDS - NO","","0","0","17657","0","17657","89","89","38930"
"Lakeside Union School - MEASURE R - $33M OF BONDS (REQ 55%)","BONDS - YES","","0","0","4700","0","4700","27","27","12030"
"Lakeside Union School - MEASURE R - $33M OF BONDS (REQ 55%)","BONDS - NO","","0","0","6782","0","6782","27","27","12030"
"Poway Unified School - MEASURE P - $448M IN BONDS (REQ 55%)","BONDS - YES","","0","0","31022","0","31022","124","124","65117"
"Poway Unified School - MEASURE P - $448M IN BONDS (REQ 55%)","BONDS - NO","","0","0","31160","0","31160","124","124","65117"
"San Ysidro School - MEASURE T - $52.985M OF BONDS (REQ 55%)","BONDS - YES","","0","0","2894","0","2894","22","22","4455"
"San Ysidro School - MEASURE T - $52.985M OF BONDS (REQ 55%)","BONDS - NO","","0","0","1360","0","1360","22","22","4455"
"San Ysidro School - MEASURE U - $55.5M OF BONDS (REQ 55%)","BONDS - YES","","0","0","2842","0","2842","22","22","4455"
"San Ysidro School - MEASURE U - $55.5M OF BONDS (REQ 55%)","BONDS - NO","","0","0","1410","0","1410","22","22","4455"
"PROP 13 - AUTHORIZES $15B IN BONDS FOR FACILITY REPAIR IN CA. SCHOOLS","YES","","0","0","353811","0","353811","1862","1862","833638"
"PROP 13 - AUTHORIZES $15B IN BONDS FOR FACILITY REPAIR IN CA. SCHOOLS","NO","","0","0","434479","0","434479","1862","1862","833638"
