Unofficial Results Add on #16 - Projected Outstanding Ballots 1,500      (Next Update 4/2/20 5PM or later)
Contest Name,Candidate Name,Party,Early Voting Votes,Mail Ballots Votes,Election Day Votes,Provisional Votes,Total Votes,Number Of Precincts,Precincts Reported,Ballots Cast
"REPUBLICAN COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","MELANIE BURKHOLDER","1","0","0","21670","0","21670","249","249","47643"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","JOHN BUELL","1","0","0","13761","0","13761","249","249","47643"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 77TH ASSEMBLY DISTRICT","ZUBAIR AHMAD","7","0","0","10167","0","10167","308","308","70917"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 77TH ASSEMBLY DISTRICT","OCTAVIO AGUILAR","7","0","0","17161","0","17161","308","308","70917"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 77TH ASSEMBLY DISTRICT","ESTHER ""SUNNY"" ESCOVEDO","7","0","0","15369","0","15369","308","308","70917"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 77TH ASSEMBLY DISTRICT","TERRY NORWOOD","7","0","0","12704","0","12704","308","308","70917"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 77TH ASSEMBLY DISTRICT","RIA OTERO","7","0","0","10367","0","10367","308","308","70917"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 77TH ASSEMBLY DISTRICT","LORI SALDAÑA","7","0","0","27040","0","27040","308","308","70917"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 77TH ASSEMBLY DISTRICT","DANNY JACKSON","7","0","0","7998","0","7998","308","308","70917"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 77TH ASSEMBLY DISTRICT","TORREY POWERS","7","0","0","8430","0","8430","308","308","70917"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 77TH ASSEMBLY DISTRICT","MELINDA K. VÃSQUEZ","7","0","0","19122","0","19122","308","308","70917"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 77TH ASSEMBLY DISTRICT","INDRONEAL BANERJEE","7","0","0","13092","0","13092","308","308","70917"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 77TH ASSEMBLY DISTRICT","JASON M. BERCOVITCH","7","0","0","11196","0","11196","308","308","70917"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 77TH ASSEMBLY DISTRICT","LAUREN BIER","7","0","0","18179","0","18179","308","308","70917"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 77TH ASSEMBLY DISTRICT","RYAN TRABUCO","7","0","0","15420","0","15420","308","308","70917"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 77TH ASSEMBLY DISTRICT","MICHAEL ALLMAN","1","0","0","9197","0","9197","308","308","53047"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 77TH ASSEMBLY DISTRICT","T.J. ZANE","1","0","0","13808","0","13808","308","308","53047"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 77TH ASSEMBLY DISTRICT","KELLI HILLARD","1","0","0","3707","0","3707","308","308","53047"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 77TH ASSEMBLY DISTRICT","MILES HIMMEL","1","0","0","11385","0","11385","308","308","53047"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 77TH ASSEMBLY DISTRICT","THERESE WATSON","1","0","0","5900","0","5900","308","308","53047"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 77TH ASSEMBLY DISTRICT","LYNETTE J WILLIAMS","1","0","0","11851","0","11851","308","308","53047"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 77TH ASSEMBLY DISTRICT","CARL DEMAIO","1","0","0","26924","0","26924","308","308","53047"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 77TH ASSEMBLY DISTRICT","TONY P. KRVARIC","1","0","0","17462","0","17462","308","308","53047"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 77TH ASSEMBLY DISTRICT","ANDREW D. SKALE","1","0","0","12175","0","12175","308","308","53047"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 77TH ASSEMBLY DISTRICT","BRIAN PEPIN","1","0","0","12975","0","12975","308","308","53047"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 77TH ASSEMBLY DISTRICT","KELLY BATTEN","1","0","0","11138","0","11138","308","308","53047"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 77TH ASSEMBLY DISTRICT","DARREN GRETLER","1","0","0","9791","0","9791","308","308","53047"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","WILLIAM RODRIGUEZ-KENNEDY","7","0","0","17636","0","17636","304","304","95828"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","OREN ROBINSON","7","0","0","7291","0","7291","304","304","95828"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","CHYANN-MARIE COX","7","0","0","7878","0","7878","304","304","95828"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","RAMÓN ESPINAL","7","0","0","13657","0","13657","304","304","95828"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","KEVIN LOURENS","7","0","0","6936","0","6936","304","304","95828"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","GRETCHEN NEWSOM","7","0","0","17452","0","17452","304","304","95828"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","SARAH K. DAVIS","7","0","0","22828","0","22828","304","304","95828"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","CYNARA KIDWELL","7","0","0","8658","0","8658","304","304","95828"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","BRYAN PEASE","7","0","0","22179","0","22179","304","304","95828"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","JONATHAN ""CODY"" PETTERSON","7","0","0","10752","0","10752","304","304","95828"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","CODI VIERRA","7","0","0","8509","0","8509","304","304","95828"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","RICK BATES","7","0","0","19941","0","19941","304","304","95828"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","WENDY LEVY BATTERSON","7","0","0","10245","0","10245","304","304","95828"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","ZACH BUNSHAFT","7","0","0","6451","0","6451","304","304","95828"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","BERNADETTE BUTKIEWICZ","7","0","0","13122","0","13122","304","304","95828"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","LOXIE GANT","7","0","0","13640","0","13640","304","304","95828"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","PRATIMA GUPTA","7","0","0","19444","0","19444","304","304","95828"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","PARISA IJADI-MAGHSOODI","7","0","0","14892","0","14892","304","304","95828"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","BECCA TAYLOR","7","0","0","18490","0","18490","304","304","95828"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","HUY ""JEAN-HUY"" TRAN","7","0","0","12694","0","12694","304","304","95828"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","JEAN ROESCH","1","0","0","7632","0","7632","304","304","33416"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","MAGGIE J. CAMPBELL","1","0","0","1807","0","1807","304","304","33416"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","TJ CHALHOUB","1","0","0","3717","0","3717","304","304","33416"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","DANIEL T. HOLSTEIN","1","0","0","5806","0","5806","304","304","33416"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","WASKAH M. WHELAN","1","0","0","2306","0","2306","304","304","33416"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","DONNA J. WOODRUM","1","0","0","2353","0","2353","304","304","33416"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","JOHN ""WOODY"" WOODRUM","1","0","0","3977","0","3977","304","304","33416"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","MELANIE WOODS","1","0","0","1991","0","1991","304","304","33416"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","AIMEE FAUCETT","1","0","0","8441","0","8441","304","304","33416"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","JULIO DEGUZMAN JR.","1","0","0","4647","0","4647","304","304","33416"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","DELIA MICHELLE SANCHEZ-HUFFMAN","1","0","0","3019","0","3019","304","304","33416"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","MARY SCYOCURKA","1","0","0","4929","0","4929","304","304","33416"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","ELIZABETH SPILLANE","1","0","0","10377","0","10377","304","304","33416"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","MATTHEW G. PHY","1","0","0","7608","0","7608","304","304","33416"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","FRANCIS BARRAZA","1","0","0","7717","0","7717","304","304","33416"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","RICHARD BAILEY","1","0","0","14573","0","14573","304","304","33416"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","JENNIFER BRYANT","1","0","0","5099","0","5099","304","304","33416"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","BRADLEY GERBEL","1","0","0","9862","0","9862","304","304","33416"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","EVLYN ANDRADE","7","0","0","13430","0","13430","288","288","66389"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","EDUARDO REYES","7","0","0","13156","0","13156","288","288","66389"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","JESUS CARDENAS","7","0","0","9264","0","9264","288","288","66389"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","NIDIA CASTAÑEDA","7","0","0","9994","0","9994","288","288","66389"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","TEMIKA M. COOK","7","0","0","11683","0","11683","288","288","66389"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","BRANDON COOPERSMITH","7","0","0","12343","0","12343","288","288","66389"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","JEHOAN JOVANNY ESPINOZA","7","0","0","5391","0","5391","288","288","66389"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","CONNOR P. NESSELER","7","0","0","8721","0","8721","288","288","66389"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","DANNY ORTIZ","7","0","0","12569","0","12569","288","288","66389"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","ANDREA BETH DAMSKY","7","0","0","8041","0","8041","288","288","66389"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","ANGELA DE JOSEPH","7","0","0","6554","0","6554","288","288","66389"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","DAN SHOOK-CASTILLO","7","0","0","5352","0","5352","288","288","66389"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","KATHRYN MEYER","7","0","0","11430","0","11430","288","288","66389"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","DAVID MYERS","7","0","0","7688","0","7688","288","288","66389"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","DONNETTA E. MOORE","7","0","0","12516","0","12516","288","288","66389"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","SAMANTHA JENKINS","7","0","0","7493","0","7493","288","288","66389"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","SHANE PARMELY","7","0","0","10226","0","10226","288","288","66389"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","STEVE PADILLA","7","0","0","15842","0","15842","288","288","66389"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","MIRIAM KANTER PLOTKIN","7","0","0","7323","0","7323","288","288","66389"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","TAISHA BROWN","7","0","0","18398","0","18398","288","288","66389"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","TAMARA RODRIGUEZ","1","0","0","11493","0","11493","288","288","31303"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","JOHN HOY","1","0","0","10115","0","10115","288","288","31303"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","GEORGE R. WILLIAMS","1","0","0","8592","0","8592","288","288","31303"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","PATRICIA O'MARA","1","0","0","8287","0","8287","288","288","31303"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","JOHN MCCANN","1","0","0","12798","0","12798","288","288","31303"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","ANTHONY MENDIOLA","1","0","0","3776","0","3776","288","288","31303"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","JOHN MOORE","1","0","0","9102","0","9102","288","288","31303"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","MORGAN MURTAUGH","1","0","0","5589","0","5589","288","288","31303"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","HECTOR RAUL GASTELUM","1","0","0","7260","0","7260","288","288","31303"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","DYLAN GRAHAM","1","0","0","5003","0","5003","288","288","31303"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","BARRETT TETLOW","1","0","0","6986","0","6986","288","288","31303"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","ROBERTO ALCANTAR","7","0","0","7823","0","7823","227","227","49729"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","DAVID ALVAREZ","7","0","0","17351","0","17351","227","227","49729"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","BRENDA AGUIRRE ARNOLD","7","0","0","5903","0","5903","227","227","49729"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","GENOVEVA AGUILAR","7","0","0","7436","0","7436","227","227","49729"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","GRETEL RODRÍGUEZ","7","0","0","8041","0","8041","227","227","49729"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","ANDREA CARDENAS","7","0","0","10384","0","10384","227","227","49729"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","STEVE CASTANEDA","7","0","0","7725","0","7725","227","227","49729"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","JÓSE F. CERDA","7","0","0","3622","0","3622","227","227","49729"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","CATHIE HYATT","7","0","0","2529","0","2529","227","227","49729"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","NATHAN FLETCHER","7","0","0","13045","0","13045","227","227","49729"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","JUDITH NUÑEZ","7","0","0","5427","0","5427","227","227","49729"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","SARA S. KENT","7","0","0","6193","0","6193","227","227","49729"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","TRAVIS KNOWLES","7","0","0","1923","0","1923","227","227","49729"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","JOSE G. SANCHEZ","7","0","0","5598","0","5598","227","227","49729"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","JONATHAN ""JOHNNY"" SWANSON","7","0","0","4094","0","4094","227","227","49729"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","VIVIAN MORENO","7","0","0","14227","0","14227","227","227","49729"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","EDDIE PADILLA","7","0","0","8331","0","8331","227","227","49729"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","RAFAEL A. PEREZ","7","0","0","6591","0","6591","227","227","49729"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","CHRISTOPHER A. VALLEJO","7","0","0","2636","0","2636","227","227","49729"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","TODD VOORHEES","7","0","0","1717","0","1717","227","227","49729"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","KELVIN H. BARRIOS","7","0","0","5376","0","5376","227","227","49729"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","VICTORIA A. BARBA","7","0","0","7475","0","7475","227","227","49729"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","KATE BISHOP","7","0","0","4573","0","4573","227","227","49729"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","CHRISTINA GRIFFIN-JONES","7","0","0","4960","0","4960","227","227","49729"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","CHRISTOPHER GRIS","7","0","0","3716","0","3716","227","227","49729"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","DELFINA GONZALEZ","7","0","0","6817","0","6817","227","227","49729"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","ANGELICA ""ANGEL"" GODINEZ","7","0","0","3597","0","3597","227","227","49729"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","ALLAN CANDELORE","1","0","0","3697","0","3697","227","227","16600"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","CRAIG A. CANDELORE","1","0","0","6724","0","6724","227","227","16600"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","MARCO CISNEROS","1","0","0","3903","0","3903","227","227","16600"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","PAULA WHITSELL","1","0","0","5817","0","5817","227","227","16600"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","ROBERT M. SANTOS","1","0","0","4258","0","4258","227","227","16600"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","CASSANDRA NICOLE SHAND","1","0","0","3917","0","3917","227","227","16600"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","WILLIAM ""BUD"" MCLEROY","1","0","0","6199","0","6199","227","227","16600"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","CHERYL B. PEREZ","1","0","0","3853","0","3853","227","227","16600"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","LINCOLN PICKARD","1","0","0","5613","0","5613","227","227","16600"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","J.D. BOLS","1","0","0","3415","0","3415","227","227","16600"
"PEACE & FREEDOM COUNTY CENTRAL COMMITTEE 5TH SUPERVISORIAL DISTRICT","RACHEL ANN SYLVESTER","5","0","0","53","0","53","350","350","151"
"PEACE & FREEDOM COUNTY CENTRAL COMMITTEE 5TH SUPERVISORIAL DISTRICT","ANZY MCWHA","5","0","0","23","0","23","350","350","151"
"PEACE & FREEDOM COUNTY CENTRAL COMMITTEE 5TH SUPERVISORIAL DISTRICT","ERIC S. MCGILL","5","0","0","37","0","37","350","350","151"
"PEACE & FREEDOM COUNTY CENTRAL COMMITTEE 5TH SUPERVISORIAL DISTRICT","JULIANA MUSHEYEV","5","0","0","56","0","56","350","350","151"
"PEACE & FREEDOM COUNTY CENTRAL COMMITTEE 5TH SUPERVISORIAL DISTRICT","JORDAN MILLS","5","0","0","58","0","58","350","350","151"
"JUDGE OF THE SUPERIOR COURT OFFICE NO. 18","ROBERTA WINSTON","","0","0","334813","0","334813","1862","1862","905128"
"JUDGE OF THE SUPERIOR COURT OFFICE NO. 18","CJ MODY","","0","0","393053","0","393053","1862","1862","905128"
"JUDGE OF THE SUPERIOR COURT OFFICE NO. 22","ALANA WONG ROBINSON","","0","0","397766","0","397766","1862","1862","905128"
"JUDGE OF THE SUPERIOR COURT OFFICE NO. 22","MARK SKEELS","","0","0","224382","0","224382","1862","1862","905128"
"JUDGE OF THE SUPERIOR COURT OFFICE NO. 22","STEVE MILLER","","0","0","102623","0","102623","1862","1862","905128"
"JUDGE OF THE SUPERIOR COURT OFFICE NO. 30","TIM NADER","","0","0","175111","0","175111","1862","1862","905128"
"JUDGE OF THE SUPERIOR COURT OFFICE NO. 30","PAUL STARITA","","0","0","205855","0","205855","1862","1862","905128"
"JUDGE OF THE SUPERIOR COURT OFFICE NO. 30","PETE MURRAY","","0","0","150321","0","150321","1862","1862","905128"
"JUDGE OF THE SUPERIOR COURT OFFICE NO. 30","MIKE MURPHY","","0","0","143375","0","143375","1862","1862","905128"
"JUDGE OF THE SUPERIOR COURT OFFICE NO. 36","SHAWN A. MCMILLAN","","0","0","157602","0","157602","1862","1862","905128"
"JUDGE OF THE SUPERIOR COURT OFFICE NO. 36","MICHELLE IALEGGIO","","0","0","530208","0","530208","1862","1862","905128"
"GROSSMONT-CUYAMACA COMMUNITY COLLEGE DISTRICT TRUSTEE AREA 3","JULIE SCHORR","","0","0","10420","0","10420","51","51","16727"
"GROSSMONT-CUYAMACA COMMUNITY COLLEGE DISTRICT TRUSTEE AREA 3","BARTOSZ ""BARTEK"" MURAWSKI","","0","0","3365","0","3365","51","51","16727"
"GROSSMONT-CUYAMACA COMMUNITY COLLEGE DISTRICT TRUSTEE AREA 4","ELENA ADAMS","","0","0","14277","0","14277","76","76","32925"
"GROSSMONT-CUYAMACA COMMUNITY COLLEGE DISTRICT TRUSTEE AREA 4","JORDAN GASCON","","0","0","10848","0","10848","76","76","32925"
"SAN DIEGO COMMUNITY COLLEGE DISTRICT B","BERNIE RHINERSON","","0","0","33680","0","33680","125","125","66731"
"SAN DIEGO COMMUNITY COLLEGE DISTRICT B","DANIEL PIEDRA","","0","0","16327","0","16327","125","125","66731"
"SAN DIEGO COMMUNITY COLLEGE DISTRICT D","ALEX LOUPE","","0","0","4330","0","4330","127","127","49146"
"SAN DIEGO COMMUNITY COLLEGE DISTRICT D","MIKE PALOMBA","","0","0","6314","0","6314","127","127","49146"
"SAN DIEGO COMMUNITY COLLEGE DISTRICT D","MARY GRAHAM","","0","0","27532","0","27532","127","127","49146"
"SAN DIEGO UNIFIED SCHOOL DISTRICT A","SABRINA BAZZO","","0","0","23232","0","23232","111","111","61754"
"SAN DIEGO UNIFIED SCHOOL DISTRICT A","STEPHEN GROCE","","0","0","8038","0","8038","111","111","61754"
"SAN DIEGO UNIFIED SCHOOL DISTRICT A","CRYSTAL TRULL","","0","0","16297","0","16297","111","111","61754"
"SAN DIEGO UNIFIED SCHOOL DISTRICT D","RICHARD ANDREW BARRERA","","0","0","38134","0","38134","124","124","57803"
"SAN DIEGO UNIFIED SCHOOL DISTRICT E","LAWANA RICHMOND","","0","0","13481","0","13481","108","108","36198"
"SAN DIEGO UNIFIED SCHOOL DISTRICT E","SHARON D. WHITEHURST-PAYNE","","0","0","16466","0","16466","108","108","36198"
"MEMBER  BOARD OF SUPERVISORS DISTRICT NO. 1","SOPHIA RODRIGUEZ","","0","0","16571","0","16571","322","322","123516"
"MEMBER  BOARD OF SUPERVISORS DISTRICT NO. 1","RAFA CASTELLANOS","","0","0","17897","0","17897","322","322","123516"
"MEMBER  BOARD OF SUPERVISORS DISTRICT NO. 1","BEN HUESO","","0","0","32140","0","32140","322","322","123516"
"MEMBER  BOARD OF SUPERVISORS DISTRICT NO. 1","CAMILO MARQUEZ","","0","0","2665","0","2665","322","322","123516"
"MEMBER  BOARD OF SUPERVISORS DISTRICT NO. 1","NORA VARGAS","","0","0","20693","0","20693","322","322","123516"
"MEMBER  BOARD OF SUPERVISORS DISTRICT NO. 1","TONY VILLAFRANCA","","0","0","2588","0","2588","322","322","123516"
"MEMBER  BOARD OF SUPERVISORS DISTRICT NO. 1","HENRY BELISLE","","0","0","4024","0","4024","322","322","123516"
"MEMBER  BOARD OF SUPERVISORS DISTRICT NO. 1","ALEX GALICIA","","0","0","13195","0","13195","322","322","123516"
"MEMBER  BOARD OF SUPERVISORS DISTRICT NO. 2","JOEL ANDERSON","","0","0","59696","0","59696","422","422","195252"
"MEMBER  BOARD OF SUPERVISORS DISTRICT NO. 2","BRIAN SESKO","","0","0","11436","0","11436","422","422","195252"
"MEMBER  BOARD OF SUPERVISORS DISTRICT NO. 2","STEVE VAUS","","0","0","52268","0","52268","422","422","195252"
"MEMBER  BOARD OF SUPERVISORS DISTRICT NO. 2","KENYA TAYLOR","","0","0","44907","0","44907","422","422","195252"
"MEMBER  BOARD OF SUPERVISORS DISTRICT NO. 3","TERRA LAWSON-REMER","","0","0","52792","0","52792","376","376","201002"
